FID,MANZENT,TIMES_SELECTED,TOTAL_VIVIENDAS,REGION,PROVINCIA,COMUNA,NOMBRE_DISTRITO
116309,14201091005079,1,12,REGIÓN DE LOS RÍOS,RANCO,LA UNIÓN,TRAIGUÉN
56244,7101141005041,1,34,REGIÓN DEL MAULE,TALCA,TALCA,LIRCAY
12155,13112051008018,1,57,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LA PINTANA,LA PLATINA
54681,6301011003015,2,26,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,SAN FERNANDO,MUNICIPALIDAD
37201,13401111006019,1,122,REGIÓN METROPOLITANA DE SANTIAGO,MAIPO,SAN BERNARDO,CHENA
77777,9101101006092,1,18,REGIÓN DE LA ARAUCANÍA,CAUTÍN,TEMUCO,LABRANZA
105593,4101151003901,1,9,REGIÓN DE COQUIMBO,ELQUI,LA SERENA,UNIVERSIDAD
142548,8106011004054,1,14,REGIÓN DEL BIOBÍO,CONCEPCIÓN,LOTA,LOTA ALTO
3331,13103041001021,1,33,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,CERRO NAVIA,POBLACIÓN ROOSEVELT
86941,5103011014011,1,130,REGIÓN DE VALPARAÍSO,VALPARAÍSO,CONCÓN,CONCÓN
94937,5601011002503,1,6,REGIÓN DE VALPARAÍSO,SAN ANTONIO,SAN ANTONIO,SAN ANTONIO
2002,13104041002034,1,90,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,CONCHALÍ,ENEAS GONEL
89353,5109051005002,1,37,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VIÑA DEL MAR,ACHUPALLAS
58747,7101061005035,1,32,REGIÓN DEL MAULE,TALCA,TALCA,MIRADOR
60322,7108011001060,1,24,REGIÓN DEL MAULE,TALCA,RÍO CLARO,CUMPEO
122137,12301011001056,1,10,REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,TIERRA DEL FUEGO,PORVENIR,PORVENIR
104735,4101161001019,1,30,REGIÓN DE COQUIMBO,ELQUI,LA SERENA,LA COMPAÑÍA ALTA
17704,13119201007014,1,36,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,MAIPÚ,LOS PAJARITOS
16099,13115021005008,1,61,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LO BARNECHEA,EL ARRAYÁN
134280,16101151013007,1,18,REGIÓN DE ÑUBLE,DIGUILLÍN,CHILLÁN,SAN BERNARDO
30551,13128061001029,1,27,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,RENCA,JOSÉ MIGUEL INFANTE
97124,5602011002022,1,28,REGIÓN DE VALPARAÍSO,SAN ANTONIO,ALGARROBO,ALGARROBO
134255,16101131001003,2,164,REGIÓN DE ÑUBLE,DIGUILLÍN,CHILLÁN,ESCUELA DE AGRONOMÍA
17953,13116011001050,1,24,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LO ESPEJO,LO ESPEJO
11062,13111081003001,1,291,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LA GRANJA,SANTA ROSA
52975,6115021002503,1,72,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,RENGO,CHAPETÓN
75887,9101051001025,1,41,REGIÓN DE LA ARAUCANÍA,CAUTÍN,TEMUCO,SANTA ROSA
102798,5802021001501,1,26,REGIÓN DE VALPARAÍSO,MARGA MARGA,LIMACHE,LA TRINIDAD
81,13101131004901,1,26,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,SANTIAGO,ALMAGRO
103233,5804041006015,3,641,REGIÓN DE VALPARAÍSO,MARGA MARGA,VILLA ALEMANA,SANATORIO
64086,7401041004020,1,44,REGIÓN DEL MAULE,LINARES,LINARES,YUNGAY
32193,13127031001018,1,52,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,RECOLETA,CEMENTERIO GENERAL
10355,13111011001033,1,47,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LA GRANJA,LA GRANJA
127371,2101141004018,1,8,REGIÓN DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,HUAMACHUCO
137119,8304011004058,1,60,REGIÓN DEL BIOBÍO,BIOBÍO,LAJA,LAJA NORTE
97551,5604011003022,2,51,REGIÓN DE VALPARAÍSO,SAN ANTONIO,EL QUISCO,EL QUISCO
24096,13120111003012,1,321,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,ÑUÑOA,HOSPITAL DE CARABINEROS
88465,5109041004003,1,204,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VIÑA DEL MAR,REÑACA
102837,5803021002034,1,75,REGIÓN DE VALPARAÍSO,MARGA MARGA,OLMUÉ,GRANIZO
149780,8201011002068,1,31,REGIÓN DEL BIOBÍO,ARAUCO,LEBU,LEBU PONIENTE
103105,5804021006051,1,92,REGIÓN DE VALPARAÍSO,MARGA MARGA,VILLA ALEMANA,VILLA ALEMANA NORTE
26039,13122051002024,1,23,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PEÑALOLÉN,VIÑA MACUL
106138,4102171003030,1,19,REGIÓN DE COQUIMBO,ELQUI,COQUIMBO,TIERRAS BLANCAS
92795,5304011001002,1,27,REGIÓN DE VALPARAÍSO,LOS ANDES,SAN ESTEBAN,LA ERMITA
24284,13123041001004,1,166,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PROVIDENCIA,POCURO
23488,13120021005030,2,146,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,ÑUÑOA,PUCARÁ
134208,16101151001007,2,76,REGIÓN DE ÑUBLE,DIGUILLÍN,CHILLÁN,SAN BERNARDO
147494,8112011002515,1,25,REGIÓN DEL BIOBÍO,CONCEPCIÓN,HUALPÉN,RAMUNTCHO
140412,8101091001021,1,60,REGIÓN DEL BIOBÍO,CONCEPCIÓN,CONCEPCIÓN,LAGUNA REDONDA
87717,5105021003016,1,7,REGIÓN DE VALPARAÍSO,VALPARAÍSO,PUCHUNCAVÍ,LA LAGUNA
135195,16302011002049,1,91,REGIÓN DE ÑUBLE,PUNILLA,COIHUECO,COIHUECO
9699,13110191003002,1,117,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LA FLORIDA,MANUTARA
117844,3103011003040,1,43,REGIÓN DE ATACAMA,COPIAPÓ,TIERRA AMARILLA,TIERRA AMARILLA
5924,13106101005002,1,436,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,ESTACIÓN CENTRAL,PILA DEL GANSO
39745,13501021006035,1,13,REGIÓN METROPOLITANA DE SANTIAGO,MELIPILLA,MELIPILLA,MELIPILLA ORIENTE
24045,13120111001015,2,289,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,ÑUÑOA,HOSPITAL DE CARABINEROS
43782,13201171002006,2,20,REGIÓN METROPOLITANA DE SANTIAGO,CORDILLERA,PUENTE ALTO,PADRE HURTADO
43235,13201191004002,1,175,REGIÓN METROPOLITANA DE SANTIAGO,CORDILLERA,PUENTE ALTO,LAS NIEVES ORIENTE
15162,13114101004010,1,18,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LAS CONDES,SEBASTIÁN EL CANO
141179,8105011004510,1,134,REGIÓN DEL BIOBÍO,CONCEPCIÓN,HUALQUI,HUALQUI
117515,3101071002024,1,133,REGIÓN DE ATACAMA,COPIAPÓ,COPIAPÓ,REGIMIENTO
6248,13107031001008,1,18,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,HUECHURABA,AVENIDA PRINCIPAL
125081,15101041003046,1,18,REGIÓN DE ARICA Y PARINACOTA,ARICA,ARICA,SAN JOSÉ
24091,13120111006006,2,196,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,ÑUÑOA,HOSPITAL DE CARABINEROS
147995,8111051003500,1,98,REGIÓN DEL BIOBÍO,CONCEPCIÓN,TOMÉ,DICHATO
1768,13101141002006,1,262,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,SANTIAGO,PORVENIR
48910,13301021002010,1,26,REGIÓN METROPOLITANA DE SANTIAGO,CHACABUCO,COLINA,CHICUREO
25325,13123031010006,1,507,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PROVIDENCIA,LOS LEONES
141042,8103051006008,1,95,REGIÓN DEL BIOBÍO,CONCEPCIÓN,CHIGUAYANTE,LA LEONERA
39327,13503061001009,1,51,REGIÓN METROPOLITANA DE SANTIAGO,MELIPILLA,CURACAVÍ,CURACAVÍ SUR
76950,9101171002038,1,33,REGIÓN DE LA ARAUCANÍA,CAUTÍN,TEMUCO,UNIVERSIDAD
91327,5109101003018,1,14,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VIÑA DEL MAR,ÁLVAREZ
22494,13120041005044,2,169,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,ÑUÑOA,CHACRA VALPARAÍSO
40274,13501161001029,1,47,REGIÓN METROPOLITANA DE SANTIAGO,MELIPILLA,MELIPILLA,BOLLENAR
59505,7201161002019,1,161,REGIÓN DEL MAULE,CAUQUENES,CAUQUENES,PILLÉN
80547,9201151002037,1,31,REGIÓN DE LA ARAUCANÍA,MALLECO,ANGOL,ESTACIÓN
46390,13201011005008,1,51,REGIÓN METROPOLITANA DE SANTIAGO,CORDILLERA,PUENTE ALTO,PUENTE ALTO
149913,8202011001059,2,179,REGIÓN DEL BIOBÍO,ARAUCO,ARAUCO,LARAQUETE
120516,3304011002016,1,24,REGIÓN DE ATACAMA,HUASCO,HUASCO,HUASCO
68552,10101061006003,2,657,REGIÓN DE LOS LAGOS,LLANQUIHUE,PUERTO MONTT,PELLUCO
76600,9101081006007,1,102,REGIÓN DE LA ARAUCANÍA,CAUTÍN,TEMUCO,LANÍN
28558,13127041003034,1,25,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,RECOLETA,LO ARÁNGUIZ
31489,13128071010500,1,276,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,RENCA,EL PEREJIL
43089,13201071007007,1,11,REGIÓN METROPOLITANA DE SANTIAGO,CORDILLERA,PUENTE ALTO,GABRIELA
67576,10101041002008,1,39,REGIÓN DE LOS LAGOS,LLANQUIHUE,PUERTO MONTT,CHINCHÍN
124170,1101111012002,1,43,REGIÓN DE TARAPACÁ,IQUIQUE,IQUIQUE,LA TIRANA
45504,13201031003006,1,228,REGIÓN METROPOLITANA DE SANTIAGO,CORDILLERA,PUENTE ALTO,LAS VIZCACHAS
45451,13201021003012,1,60,REGIÓN METROPOLITANA DE SANTIAGO,CORDILLERA,PUENTE ALTO,EL PERAL
148254,8112011005066,1,38,REGIÓN DEL BIOBÍO,CONCEPCIÓN,HUALPÉN,RAMUNTCHO
128211,2101011012001,1,42,REGIÓN DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,LA CHIMBA
41249,13604011001079,1,78,REGIÓN METROPOLITANA DE SANTIAGO,TALAGANTE,PADRE HURTADO,CASA DE EJERCICIOS
27937,13124081001009,1,48,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PUDAHUEL,PUDAHUEL
103796,4101041001500,1,491,REGIÓN DE COQUIMBO,ELQUI,LA SERENA,LAS VEGAS
51702,6101171005505,1,106,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,RANCAGUA,RUTA CINCO SUR
98932,5701031008041,1,24,REGIÓN DE VALPARAÍSO,SAN FELIPE DE ACONCAGUA,SAN FELIPE,LOS GRANEROS
133991,16101081001008,1,30,REGIÓN DE ÑUBLE,DIGUILLÍN,CHILLÁN,CONFLUENCIA
1990,13101171001029,1,134,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,SANTIAGO,CARMEN
8840,13110171002001,1,76,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LA FLORIDA,AVENIDA TRINIDAD
14367,13114161004024,1,11,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LAS CONDES,CERRO CALÁN
128598,2101151004031,1,16,REGIÓN DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,IRARRÁZAVAL
55556,7101011002024,1,18,REGIÓN DEL MAULE,TALCA,TALCA,PLAZA DE ARMAS
147834,8110081006002,1,632,REGIÓN DEL BIOBÍO,CONCEPCIÓN,TALCAHUANO,SAN VICENTE
17471,13118021003012,2,595,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,MACUL,MACUL
142255,8102031003007,1,16,REGIÓN DEL BIOBÍO,CONCEPCIÓN,CORONEL,SCHWAGER
74998,9101011005003,1,151,REGIÓN DE LA ARAUCANÍA,CAUTÍN,TEMUCO,CENTRO
72973,10301051001011,1,74,REGIÓN DE LOS LAGOS,OSORNO,OSORNO,RAHUE
31597,13129011005012,1,325,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,SAN JOAQUÍN,SAN JOAQUÍN
133142,2104021001023,1,189,REGIÓN DE ANTOFAGASTA,ANTOFAGASTA,TALTAL,FERROCARRIL
1427,13101041001001,3,209,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,SANTIAGO,BRASIL
29626,13125011004002,3,392,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,QUILICURA,QUILICURA
97371,5603011010036,1,23,REGIÓN DE VALPARAÍSO,SAN ANTONIO,CARTAGENA,CARTAGENA
417,13101191001002,1,60,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,SANTIAGO,VALPARAÍSO
95908,5502021002010,2,60,REGIÓN DE VALPARAÍSO,QUILLOTA,CALERA,LAS CABRITAS
108243,4102051003025,1,83,REGIÓN DE COQUIMBO,ELQUI,COQUIMBO,CANTERA
35460,13401031002020,1,28,REGIÓN METROPOLITANA DE SANTIAGO,MAIPO,SAN BERNARDO,CALDERÓN DE LA BARCA
60179,7105051001520,1,22,REGIÓN DEL MAULE,TALCA,MAULE,UNIHUE
33917,13130041002002,1,267,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,SAN MIGUEL,ATACAMA
108141,4102181007098,1,31,REGIÓN DE COQUIMBO,ELQUI,COQUIMBO,LAS ROSAS
53743,6117011002034,1,140,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,SAN VICENTE,SAN VICENTE
40246,13501021007005,1,138,REGIÓN METROPOLITANA DE SANTIAGO,MELIPILLA,MELIPILLA,MELIPILLA ORIENTE
139372,8101051001006,1,50,REGIÓN DEL BIOBÍO,CONCEPCIÓN,CONCEPCIÓN,ESTACIÓN CENTRAL
47389,13121011003041,1,22,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PEDRO AGUIRRE CERDA,LA VICTORIA
119168,3303021001010,1,8,REGIÓN DE ATACAMA,HUASCO,FREIRINA,FREIRINA
24050,13120031001017,1,78,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,ÑUÑOA,PLAZA LOS GUINDOS
121464,1101081004009,1,28,REGIÓN DE TARAPACÁ,IQUIQUE,IQUIQUE,ARTURO PRAT
91374,5109211001016,1,21,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VIÑA DEL MAR,RECREO ALTO
76888,9101171002004,1,100,REGIÓN DE LA ARAUCANÍA,CAUTÍN,TEMUCO,UNIVERSIDAD
24620,13123051002002,2,354,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PROVIDENCIA,DIEGO DE ALMAGRO
129488,2101071003016,1,95,REGIÓN DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,RESIDENCIAL
15844,13116071004018,1,100,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LO ESPEJO,CLARA ESTRELLA
15750,13116031002007,1,69,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LO ESPEJO,POBLACIÓN CARO SUR
69475,10101071006008,1,17,REGIÓN DE LOS LAGOS,LLANQUIHUE,PUERTO MONTT,ALERCE
129494,2101071003008,1,27,REGIÓN DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,RESIDENCIAL
116311,14201091005072,1,21,REGIÓN DE LOS RÍOS,RANCO,LA UNIÓN,TRAIGUÉN
145684,8108021005009,1,612,REGIÓN DEL BIOBÍO,CONCEPCIÓN,SAN PEDRO DE LA PAZ,BOCA SUR
15088,13114121001018,1,206,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LAS CONDES,VATICANO
137397,8311011001022,1,36,REGIÓN DEL BIOBÍO,BIOBÍO,SANTA BÁRBARA,SANTA BÁRBARA
18055,13116041001901,1,47,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LO ESPEJO,POBLACIÓN CARO NORTE
31726,13129021002032,1,38,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,SAN JOAQUÍN,EL PINAR
109451,4203071002901,1,323,REGIÓN DE COQUIMBO,CHOAPA,LOS VILOS,QUILIMARÍ
19940,13119201009035,1,21,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,MAIPÚ,LOS PAJARITOS
25375,13123081004009,2,237,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PROVIDENCIA,HOSPITAL MILITAR
47455,13121051001016,1,61,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PEDRO AGUIRRE CERDA,LA FERIA
25165,13122041003019,1,72,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PEÑALOLÉN,TORRES DE MACUL
90460,5109151004040,1,27,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VIÑA DEL MAR,MIRAFLORES
56157,6203011001030,1,69,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CARDENAL CARO,LITUECHE,LITUECHE
23669,13122081003012,1,13,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PEÑALOLÉN,QUEBRADA CAMARONES
48781,13301021004012,1,6,REGIÓN METROPOLITANA DE SANTIAGO,CHACABUCO,COLINA,CHICUREO
140402,8101101003044,1,41,REGIÓN DEL BIOBÍO,CONCEPCIÓN,CONCEPCIÓN,PAJONAL
71776,10301091004013,1,22,REGIÓN DE LOS LAGOS,OSORNO,OSORNO,MISIÓN DE CUINCO
44956,13201031009027,1,8,REGIÓN METROPOLITANA DE SANTIAGO,CORDILLERA,PUENTE ALTO,LAS VIZCACHAS
78768,9112051005006,1,17,REGIÓN DE LA ARAUCANÍA,CAUTÍN,PADRE LAS CASAS,AILLACARA
7510,13107011004012,2,154,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,HUECHURABA,HUECHURABA
109534,4202121001503,1,34,REGIÓN DE COQUIMBO,CHOAPA,CANELA,CANELA BAJA
54069,6301111001500,1,107,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,SAN FERNANDO,LOS RULOS
76920,9101171001019,1,38,REGIÓN DE LA ARAUCANÍA,CAUTÍN,TEMUCO,UNIVERSIDAD
82402,9120031003020,1,32,REGIÓN DE LA ARAUCANÍA,CAUTÍN,VILLARRICA,ESTACIÓN
14254,13114161001037,1,32,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LAS CONDES,CERRO CALÁN
89871,5109111005003,1,32,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VIÑA DEL MAR,RECREO
150899,8301011004025,1,32,REGIÓN DEL BIOBÍO,BIOBÍO,LOS ÁNGELES,MERCADO
78029,9105011002022,1,24,REGIÓN DE LA ARAUCANÍA,CAUTÍN,FREIRE,FREIRE
37234,13401101006012,1,38,REGIÓN METROPOLITANA DE SANTIAGO,MAIPO,SAN BERNARDO,TEJAS DE CHENA
56249,7101141005036,1,55,REGIÓN DEL MAULE,TALCA,TALCA,LIRCAY
28666,13127061003009,1,53,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,RECOLETA,CEMENTERIO ISRAELITA
118516,3202011002021,1,21,REGIÓN DE ATACAMA,CHAÑARAL,DIEGO DE ALMAGRO,DIEGO DE ALMAGRO
1015,13102021002033,1,29,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,CERRILLOS,VILLA MÉXICO
1306,13101091002001,2,563,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,SANTIAGO,MAPOCHO
58805,7101141003502,2,367,REGIÓN DEL MAULE,TALCA,TALCA,LIRCAY
120893,1101071002011,1,48,REGIÓN DE TARAPACÁ,IQUIQUE,IQUIQUE,PARQUE BALMACEDA
86016,5101231012901,1,299,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,QUEBRADA VERDE
18031,13116011001015,1,28,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LO ESPEJO,LO ESPEJO
41413,13604041006005,2,67,REGIÓN METROPOLITANA DE SANTIAGO,TALAGANTE,PADRE HURTADO,VILLA LOS SILOS
132110,16101171001042,1,34,REGIÓN DE ÑUBLE,DIGUILLÍN,CHILLÁN,CARDENAL CARO
113082,14101061004034,1,42,REGIÓN DE LOS RÍOS,VALDIVIA,VALDIVIA,HUELLELHUE
46946,13201051011048,1,14,REGIÓN METROPOLITANA DE SANTIAGO,CORDILLERA,PUENTE ALTO,BAJOS DE MENA
14960,13114141001005,1,24,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LAS CONDES,HOSPITAL DE CARABINEROS
104615,4101031001025,1,304,REGIÓN DE COQUIMBO,ELQUI,LA SERENA,FRANCISCO DE AGUIRRE
101829,5804081002008,1,24,REGIÓN DE VALPARAÍSO,MARGA MARGA,VILLA ALEMANA,SAN ENRIQUE
52801,6115021002010,1,13,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,RENGO,CHAPETÓN
18078,13117011003003,1,48,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LO PRADO,LO PRADO
142185,8102021004011,1,180,REGIÓN DEL BIOBÍO,CONCEPCIÓN,CORONEL,VILLA MORA
147656,8112041005008,1,28,REGIÓN DEL BIOBÍO,CONCEPCIÓN,HUALPÉN,CLUB HÍPICO
87607,5103011013001,1,264,REGIÓN DE VALPARAÍSO,VALPARAÍSO,CONCÓN,CONCÓN
84210,5101021004015,1,35,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLAYA ANCHA
17709,13119201001036,1,40,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,MAIPÚ,LOS PAJARITOS
111583,4301011006034,1,33,REGIÓN DE COQUIMBO,LIMARÍ,OVALLE,FERROCARRIL
52206,6108021003014,1,5,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,MACHALÍ,MACHALÍ
12769,13112081004002,1,18,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LA PINTANA,LA PRIMAVERA
25495,13122031002024,1,23,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PEÑALOLÉN,LO HERMIDA
134159,16101051002052,1,9,REGIÓN DE ÑUBLE,DIGUILLÍN,CHILLÁN,CEMENTERIO
16774,13117021004010,1,111,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LO PRADO,BLANQUEADO
121524,1101081002001,1,91,REGIÓN DE TARAPACÁ,IQUIQUE,IQUIQUE,ARTURO PRAT
24093,13120011003006,1,21,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,ÑUÑOA,SIMÓN BOLIVAR
117502,3101241005029,2,366,REGIÓN DE ATACAMA,COPIAPÓ,COPIAPÓ,DIEGO DE ALMAGRO
95835,5502011001027,1,20,REGIÓN DE VALPARAÍSO,QUILLOTA,CALERA,EL PEÑÓN
111567,4301011006023,1,36,REGIÓN DE COQUIMBO,LIMARÍ,OVALLE,FERROCARRIL
4606,13104051006901,2,256,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,CONCHALÍ,LA PALMA
26258,13122101005014,2,29,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PEÑALOLÉN,GABRIELA MISTRAL
15985,13115041005043,1,17,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LO BARNECHEA,LO BARNECHEA
142267,8102031003034,1,55,REGIÓN DEL BIOBÍO,CONCEPCIÓN,CORONEL,SCHWAGER
1536,13101031007006,1,548,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,SANTIAGO,AMUNÁTEGUI
71599,10301091001024,1,28,REGIÓN DE LOS LAGOS,OSORNO,OSORNO,MISIÓN DE CUINCO
8604,13110051002001,1,48,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LA FLORIDA,DEPARTAMENTAL
8695,13110011004007,1,52,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LA FLORIDA,MUNICIPALIDAD
64919,7404031002901,1,34,REGIÓN DEL MAULE,LINARES,PARRAL,ESTADIO
46306,13201031007001,1,79,REGIÓN METROPOLITANA DE SANTIAGO,CORDILLERA,PUENTE ALTO,LAS VIZCACHAS
74142,9101061004023,1,20,REGIÓN DE LA ARAUCANÍA,CAUTÍN,TEMUCO,PUEBLO NUEVO
35610,13401061001005,1,98,REGIÓN METROPOLITANA DE SANTIAGO,MAIPO,SAN BERNARDO,CERRO NEGRO
55386,7101041001004,1,8,REGIÓN DEL MAULE,TALCA,TALCA,HOSPITAL
95388,5503011001014,1,14,REGIÓN DE VALPARAÍSO,QUILLOTA,HIJUELAS,CONCHALÍ
102792,5802041002013,1,28,REGIÓN DE VALPARAÍSO,MARGA MARGA,LIMACHE,LOS MAITENES
39504,13601011001003,1,112,REGIÓN METROPOLITANA DE SANTIAGO,TALAGANTE,TALAGANTE,ESTACIÓN
29062,13126071002009,1,55,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,QUINTA NORMAL,CÓNSUL POINSETT
96044,5502051004006,1,134,REGIÓN DE VALPARAÍSO,QUILLOTA,CALERA,LAUTARO
13371,13113021001011,1,199,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LA REINA,LYNCH NORTE
36633,13401131001014,1,49,REGIÓN METROPOLITANA DE SANTIAGO,MAIPO,SAN BERNARDO,ESTACIÓN
15214,13114101004014,1,107,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LAS CONDES,SEBASTIÁN EL CANO
132111,16101151014007,1,28,REGIÓN DE ÑUBLE,DIGUILLÍN,CHILLÁN,SAN BERNARDO
106161,4102021004036,1,36,REGIÓN DE COQUIMBO,ELQUI,COQUIMBO,LORD COCHRANE
22476,13120041003037,1,30,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,ÑUÑOA,CHACRA VALPARAÍSO
107684,4102151001045,1,32,REGIÓN DE COQUIMBO,ELQUI,COQUIMBO,TONGOY
77650,9101101005055,1,28,REGIÓN DE LA ARAUCANÍA,CAUTÍN,TEMUCO,LABRANZA
1540,13101031007005,1,267,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,SANTIAGO,AMUNÁTEGUI
71078,10109011004020,1,64,REGIÓN DE LOS LAGOS,LLANQUIHUE,PUERTO VARAS,PUERTO VARAS
113107,14101061001046,1,118,REGIÓN DE LOS RÍOS,VALDIVIA,VALDIVIA,HUELLELHUE
97202,5602011001046,1,23,REGIÓN DE VALPARAÍSO,SAN ANTONIO,ALGARROBO,ALGARROBO
74177,9101111002007,1,44,REGIÓN DE LA ARAUCANÍA,CAUTÍN,TEMUCO,TROMÉN
37830,13402021003001,1,246,REGIÓN METROPOLITANA DE SANTIAGO,MAIPO,BUIN,ALTO JAHUEL
42239,13605021008008,1,24,REGIÓN METROPOLITANA DE SANTIAGO,TALAGANTE,PEÑAFLOR,MALLOCO
